title,publication_date,source,url,description,ai_keywords_found,ce_keywords_found
Morgan Stanley favourite to lead SpaceX IPO,2025-12-19T18:02:00Z,RTE,https://www.rte.ie/news/2025/1219/1549896-spacex-ipo-musk/,"Morgan Stanley is emerging as a leading contender for a key role in SpaceX's blockbuster initial public offering, as the bank's close ties to CEO Elon Musk give it an edge in his decision, according to three people familiar with the matter.",artificial intelligence,transportation
"Morgan Stanley seen as front-runner for SpaceX IPO, sources say",2025-12-19T17:44:43Z,CNA,https://www.channelnewsasia.com/business/morgan-stanley-seen-front-runner-spacex-ipo-sources-say-5652606,"NEW YORK, Dec 19 : Morgan Stanley is emerging as a leading contender for a key role in SpaceX's blockbuster initial public offering, as the bank's close ties to CEO Elon Musk give it an edge in his decision, according to three people familiar with the matter.…",artificial intelligence,transportation
AI whiz Yann LeCun is already targeting a $3.5 billion valuation for his new startup—and it hasn’t even launched yet,2025-12-19T16:28:10Z,Fortune,https://fortune.com/2025/12/19/yann-lecun-ami-labs-ai-startup-valuation-meta-departure/,"The legendary AI researcher only announced his departure from Meta, Mark Zuckerberg's social media empire, just one month ago.","generative AI, artificial intelligence, robotics",transportation
"Finals of the Second Innovation Competition for Intelligent Manufacturing Solutions and Innovation Conference Held in Yongchuan, Chongqing",2025-12-19T12:56:20Z,BusinessLine,https://www.thehindubusinessline.com/brandhub/pr-release/finals-of-the-second-innovation-competition-for-intelligent-manufacturing-solutions-and-innovation-conference-held-in-yongchuan-chongqing/article70415196.ece,"Finals of the Second Innovation Competition for Intelligent Manufacturing Solutions and Innovation Conference Held in Yongchuan, Chongqing",artificial intelligence,transportation
Wall Street banked on a flurry of deals under Trump in 2025. It wasn't that simple,2025-12-19T12:30:02Z,CNBC,https://www.cnbc.com/2025/12/19/wall-street-deals-2025-trump-tariffs-uncertainty.html,Dealmakers expected a flood of M&A to take place in 2025 following the election of President Trump. The number of transactions didn't live up to the hype.,artificial intelligence,transportation
"Kodiak AI looks to transform trucking with autonomous tech, IoT connectivity",2025-12-19T10:00:00Z,ComputerWeekly.com,https://www.computerweekly.com/news/366636683/Kodiak-AI-looks-to-transform-trucking-with-autonomous-tech-IoT-connectivity,5G telematics and ThingSpace IoT management services enable autonomous vehicle technology operating model and manage massive amounts of data generated from its driverless trucks,artificial intelligence,transportation
"Agentic AI promises seamless, end-to-end travel experiences for customers: McKinsey",2025-12-19T05:27:35Z,The Times of India,https://economictimes.indiatimes.com/tech/artificial-intelligence/agentic-ai-promises-seamless-end-to-end-travel-experiences-for-customers-mckinsey/articleshow/126070390.cms,"Travel planning is set to transform with agentic AI. Imagine intelligent digital agents handling all your bookings, from flights to hotels. This technology will reduce the stress of planning and managing trips. It will offer personalized experiences, aligning…",artificial intelligence,"transportation, concrete"
Intermap Awarded Malaysian Flood Mapping Program; Indonesia ILASPP Phase 2 Evaluation Period Extended,2025-12-18T22:33:58Z,Financial Post,https://financialpost.com/globe-newswire/intermap-awarded-malaysian-flood-mapping-program-indonesia-ilaspp-phase-2-evaluation-period-extended,"Malaysian award expands national flood forecasting footprint World Bank-funded Indonesia program advances Global insurers increasingly rely on Intermap’s elevation data to enhance flood risk and catastrophe modeling DENVER, Dec. 18, 2025 (GLOBE NEWSWIRE) — In…","machine learning, artificial intelligence","transportation, infrastructure"
Intermap Awarded Malaysian Flood Mapping Program; Indonesia ILASPP Phase 2 Evaluation Period Extended,2025-12-18T22:30:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3208241/0/en/Intermap-Awarded-Malaysian-Flood-Mapping-Program-Indonesia-ILASPP-Phase-2-Evaluation-Period-Extended.html,Malaysian award expands national flood forecasting footprint  World Bank-funded Indonesia program advances  Global insurers increasingly rely on Intermap’s...,"machine learning, artificial intelligence","transportation, infrastructure"
"Global €4.5 Billion Trailer and Cargo Container Tracking Market Forecast, 2029 Featuring Profiles of 112 Tracking Solution Providers",2025-12-18T14:41:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3207863/28124/en/Global-4-5-Billion-Trailer-and-Cargo-Container-Tracking-Market-Forecast-2029-Featuring-Profiles-of-112-Tracking-Solution-Providers.html,"The trailer and cargo container tracking market is set for significant growth, driven by increasing demand for operational efficiency, visibility, and cost reduction in supply chains The trailer and cargo container tracking market is set for significant growt…",artificial intelligence,"transportation, infrastructure"
The Teamsters Want To Keep Transportation Costs Higher,2025-12-18T14:34:07Z,Reason,https://reason.com/2025/12/18/the-teamsters-want-to-keep-transportation-costs-higher/,"Autonomous trucks can make life easier and less expensive, unless regulators and unionized truck drivers get in the way.","artificial intelligence, automation",transportation
SafeSpace Global Enters Letter of Intent with BMRT for Exclusive Deployment of Molecular-Level Weapons Detection Technology in U.S. Schools and Correctional Facilities,2025-12-18T14:15:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3207833/0/en/SafeSpace-Global-Enters-Letter-of-Intent-with-BMRT-for-Exclusive-Deployment-of-Molecular-Level-Weapons-Detection-Technology-in-U-S-Schools-and-Correctional-Facilities.html,"Letter of Intent Contemplates Joint Venture and Exclusive Deployment Rights Across Estimated $6 Billion Addressable Market  Knoxville, TN, Dec.  18, 2025 ...",artificial intelligence,"transportation, concrete, infrastructure"
"Connect 2026: AI and Data Intelligence Are Building the Future of Fleet Safety, Efficiency, and Sustainability",2025-12-18T14:00:40Z,Financial Post,https://financialpost.com/globe-newswire/connect-2026-ai-and-data-intelligence-are-building-the-future-of-fleet-safety-efficiency-and-sustainability,"Geotab Connect returns February 10-12, 2026 at MGM Grand in Las Vegas Oakville, ON and Atlanta, GA, Dec. 18, 2025 (GLOBE NEWSWIRE) — Geotab Inc. (“Geotab”), a global leader in connected vehicle and asset management solutions, announces Geotab Connect 2026, ta…",artificial intelligence,transportation
Autonomous vehicles with augmented reality internet of things and edge intelligence system for industry 5.0 based on 6G,2025-12-18T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339022,"In an era of rapidly evolving technology, traditional cloud computing struggles to meet the demands of resource-intensive smart devices. This necessitates a shift towards Edge Computing (EC), which brings computation and data storage closer to the network’s e…","machine learning, neural networks, artificial intelligence, automation","transportation, infrastructure"
"AITX's RAD Introduces RAM, the ‘ROSA Accessory Module’, Expanding Agentic AI to Existing 3rd Party Cameras",2025-12-18T13:40:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3207733/0/en/AITX-s-RAD-Introduces-RAM-the-ROSA-Accessory-Module-Expanding-Agentic-AI-to-Existing-3rd-Party-Cameras.html,"RAM Activates Autonomous Detection, Voice Interaction, and Escalation Through SARA  Detroit, Michigan, Dec.  18, 2025  (GLOBE NEWSWIRE) -- Artificial...","robotics, artificial intelligence","transportation, infrastructure"
"Cantor Fitzgerald Bullish On Tesla, Inc. (TSLA)",2025-12-18T13:23:13Z,Yahoo Entertainment,https://finance.yahoo.com/news/cantor-fitzgerald-bullish-tesla-inc-132313619.html,"Tesla, Inc. (NASDAQ:TSLA) is among the 8 High Growth EV Stocks to Buy Now. According to a research note by Cantor Fitzgerald analyst Andres Sheppard...","robotics, artificial intelligence",transportation
Two secure authentication protocols for mitigating vulnerabilities in IoD,2025-12-24T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-33020-8,Scientific Reports - Two secure authentication protocols for mitigating vulnerabilities in IoD,machine learning,"structural, transportation, infrastructure"
Marketing Account Management Software Market Trade Compliance,2025-12-23T21:09:38Z,Linkedin.com,https://www.linkedin.com/pulse/marketing-account-management-software-market-trade-jb1pc,"ðŸ“¥ Download Sample ðŸ’° Get Special Discount Marketing Account Management Software Market Size, Strategic Opportunities & Forecast (2026-2033) Market size (2024): USD 4.5 billion · Forecast (2033): USD 12 billion · CAGR: 12.","machine learning, automation",infrastructure
The Top 5 Transportation Stories for 2025,2025-12-23T14:00:02Z,Ieee.org,https://spectrum.ieee.org/top-ev-charging-stories-2025,"IEEE Spectrum’s transportation coverage this year covered breakthroughs in electric vehicles, batteries, charging, automation, aviation, maritime tech and more. Readers followed the race to rebuild U.S. magnet manufacturing, rethink EV-charging architecture, …",automation,transportation
10 AI Business Examples for You To Know,2025-12-19T14:00:00Z,Webfx.com,https://www.webfx.com/blog/ai/ai-examples-in-business/,AI is an excellent tool for businesses like yours. But how can you use AI? Here are 10 AI business examples to answer that question!,"generative AI, machine learning",transportation
EPtalk by Dr. Jayne 12/18/25,2025-12-18T14:22:46Z,Histalk2.com,https://histalk2.com/2025/12/18/eptalk-by-dr-jayne-12-18-25/,I interact with medical students and residents from different institutions. ...,machine learning,transportation
EXCLUSIVE: How Transportation Secretary is Helping Trump Defund Woke Universities,2025-12-17T18:45:00Z,Daily Signal,https://www.dailysignal.com/2025/12/17/exclusive-how-transportation-secretary-is-helping-trump-defund-woke-universities/,"FIRST ON THE DAILY SIGNAL—Transportation Secretary Sean Duffy is revamping the agency’s university grant program after axing requirements that the schools fund diversity, equity, and inclusion... Read More
The post EXCLUSIVE: How Transportation Secretary is H…","machine learning, artificial intelligence","transportation, infrastructure"
Trends in Automated E-Commerce Packaging Market 2025-35,2025-12-17T16:00:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/17/3207143/0/en/Trends-in-Automated-E-Commerce-Packaging-Market-2025-35.html,"According to researchers from Towards Packaging, the global automated e-commerce packaging market, estimated at USD 852.75 million in 2025, is forecast to expand to USD 2708.11 million by 2034, growing at a CAGR of 13.7% over the forecast period. According to…","robotics, automation","transportation, infrastructure"
Machine Learning Software Engineer 248846,2025-12-17T00:00:00Z,Nlppeople.com,https://nlppeople.com/job/machine-learning-software-engineer-248846/,"Job Title: Machine Learning Engineer Contract to hire Hybrid Remote in Valencia, CA – 3x per week onsite $90/hr W2 Normal Hours M-F Off every other Friday About the Role We are seeking a Machine Learning Engineer with strong production-level Python developmen…",machine learning,transportation
An artificial intelligence-based diagnosis system for the identification of helminth parasitic infections in Mithun and allied bovines,2025-12-17T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-32775-4,This study presents a novel deep learning approach addressing the critical shortage of veterinary expertise in India’s North Eastern Hill (NEH) region through automated identification of parasitic infections in livestock. We developed a Convolutional Neural N…,"computer vision, machine learning, neural networks, artificial intelligence",transportation
An Interview with Rivian CEO RJ Scaringe About Building a Car Company and Autonomy,2025-12-16T11:00:00Z,Stratechery.com,https://stratechery.com/2025/an-interview-with-rivian-ceo-rj-scaringe-about-building-a-car-company-and-autonomy/,"An interview with Rivian founder and CEO RJ Scaringe about starting a car company, scaling, and building for an autonomous future.",machine learning,"transportation, infrastructure"
Decentralized trust optimization in VANETs: A blockchain-driven hybrid PoS-PBFT architecture for enhanced security and energy-efficient communication,2025-12-15T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338618,"Vehicular Ad Hoc Networks (VANETs) are essential for the success of Intelligent Transportation Systems (ITS), providing real-time communication between vehicles and infrastructure. However, the highly dynamic and decentralized nature of VANETs introduces sign…","machine learning, artificial intelligence","structural, transportation, infrastructure"
Liberty Defense Receives Contract Modification Exercising an Option from TSA for Completion of HD-AIT Design Improvements,2025-12-15T13:04:34Z,Financial Post,https://financialpost.com/globe-newswire/liberty-defense-receives-contract-modification-exercising-an-option-from-tsa-for-completion-of-hd-ait-design-improvements,"Investment in the development of the HD-AIT field upgrade kit demonstrates the TSA’s continued commitment to Checkpoint Improvements WILMINGTON, Mass., Dec. 15, 2025 (GLOBE NEWSWIRE) — Liberty Defense Holdings Ltd. (“Liberty” or the “Company”) (TSXV: SCAN, OT…",machine learning,"transportation, infrastructure"
"In this age of global uncertainty, where in the world can we look for guidance?",2025-12-15T12:20:48Z,The Conversation Africa,https://theconversation.com/in-this-age-of-global-uncertainty-where-in-the-world-can-we-look-for-guidance-271495,"The loss of the central role of people in today’s complex global systems is the greatest danger of all. In Kenya and Amdo Tibet, it can be rediscovered.",machine learning,"transportation, infrastructure"
STICformer: spatio-temporal intrinsic connections transformer for traffic flow prediction,2025-12-15T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-31594-x,Scientific Reports - STICformer: spatio-temporal intrinsic connections transformer for traffic flow prediction,"machine learning, neural networks, artificial intelligence","transportation, bridge"
AI-driven digitalization of agriculture-based supply chains to reduce rural poverty in Pakistan,2025-12-14T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-31877-3,Scientific Reports - AI-driven digitalization of agriculture-based supply chains to reduce rural poverty in Pakistan,"machine learning, neural networks, artificial intelligence","transportation, infrastructure"
Living At The Polar Circle,2025-12-12T14:47:06Z,Science 2.0,https://www.science20.com/tommaso_dorigo/living_at_the_polar_circle-257653,"Since 2022, when I got invited for a keynote talk at a Deep Learning school, I have been visiting with increasing frequency the northern Sweden town of Lulea, and its Technology University (LTU). In 2023 I spent three months there, invited by Marcus Liwicki a…",machine learning,transportation
Rail Vision: Quantum AI Powers Next-Gen Rail Safety Breakthroughs,2025-12-12T13:37:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/12/3204642/0/en/Rail-Vision-Quantum-AI-Powers-Next-Gen-Rail-Safety-Breakthroughs.html,"Rail Vision Enters the Quantum Transportation Market with Strategic Acquisition Agreement   Ra’anana, Israel, Dec.  12, 2025  (GLOBE NEWSWIRE) -- Rail...","machine learning, artificial intelligence",transportation
Time-series analysis of vitiligo-related online search behavior in response to ambient air pollutants,2025-12-12T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-31422-2,Scientific Reports - Time-series analysis of vitiligo-related online search behavior in response to ambient air pollutants,machine learning,transportation
Freight Technologies Announces Third Quarter 2025 Results,2025-12-11T14:36:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/11/3204025/0/en/Freight-Technologies-Announces-Third-Quarter-2025-Results.html,Profit margin improvement | Lower operating losses | Continued progress in SaaS and AI strategy Profit margin improvement | Lower operating losses | Continued progress in SaaS and AI strategy,"machine learning, automation",transportation
6G Network Connection: How Future Connectivity Will Transform Our World,2025-12-09T12:35:51Z,International Business Times,https://www.ibtimes.com/6g-network-connection-how-future-connectivity-will-transform-our-world-3792160,"Explore 6G predictions and discover how future connectivity will revolutionize industries, everyday life, and global communication with ultra-fast, intelligent networks.","machine learning, artificial intelligence","transportation, bridge, infrastructure"
An XGBoost-SHAP analysis of the driving factors of carbon emissions in China’s first-tier cities,2025-12-09T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-31260-2,Scientific Reports - An XGBoost-SHAP analysis of the driving factors of carbon emissions in China’s first-tier cities,machine learning,"transportation, construction, infrastructure"
Square’s product chief on the death of the penny and the future of money,2025-12-08T14:59:08Z,The Verge,https://www.theverge.com/podcast/839062/square-product-chief-willem-ave-block-jack-dorsey-ai-bitcoin-crypto,"Today, I’m talking with Willem Avé, who’s head of product at Square. You know Square — it was started by billionaire Jack Dorsey, of Twitter fame, more than 15 years ago, and it got big on the back of that little magnetic reader that plugged into the headphon…",automation,"transportation, bridge"
Optimize a chain convenience store location prediction model by using MTS-machine learning methodology,2025-12-08T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-30650-w,Scientific Reports - Optimize a chain convenience store location prediction model by using MTS-machine learning methodology,"machine learning, neural networks, artificial intelligence",transportation
A multi-task deep learning approach for landslide displacement prediction with applications in early warning systems,2025-12-08T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-29084-1,Scientific Reports - A multi-task deep learning approach for landslide displacement prediction with applications in early warning systems,"machine learning, neural networks, artificial intelligence","transportation, construction"
"Decision Intelligence Market to Reach USD 74.23 Billion by 2033, Owing to Rising Adoption of AI-Enabled Data-Driven Decision-Making | SNS Insider",2025-12-07T14:45:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/07/3201138/0/en/Decision-Intelligence-Market-to-Reach-USD-74-23-Billion-by-2033-Owing-to-Rising-Adoption-of-AI-Enabled-Data-Driven-Decision-Making-SNS-Insider.html,"Decision Intelligence Market Size, Share & Segmentation By Application, By Enterprise Type, By Industry, By Region and Global Forecast 2026-2033...","machine learning, artificial intelligence, automation","transportation, construction, infrastructure"
Amazon OpenSearch Service now supports automatic semantic enrichment,2025-12-05T18:00:00Z,Amazon.com,https://aws.amazon.com/about-aws/whats-new/2025/12/opensearch-service-automatic-semantic-enrichment/,"Amazon OpenSearch Service now brings automatic semantic enrichment to managed clusters, matching the capability we launched for OpenSearch Serverless earlier this year. This feature allows you to leverage the power of semantic search with minimal configuratio…",machine learning,transportation
Freight Technologies Announces Strategic Partnership with Solvento to Integrate Financial Workflows,2025-12-05T14:00:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/05/3200740/0/en/Freight-Technologies-Announces-Strategic-Partnership-with-Solvento-to-Integrate-Financial-Workflows.html,"Fleet Rocket TMS is now integrated with Solvento’s financial solutions platform, enabling direct invoicing and full suite payment capabilities for logistics operators Fleet Rocket TMS is now integrated with Solvento’s financial solutions platform, enabling di…","machine learning, automation",transportation
"Developing theory and evidence based intervention content using the Behaviour Change Wheel, Theoretical Domains Framework, and the Person-Based Approach: A worked example for an intervention targeting sedentary behaviour with people living with obesity",2025-12-05T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338196,Introduction Both sedentary behaviour and obesity are independent risk factors for poor health and quality of life. Reducing sedentary behaviour is an important public health strategy. People with moderate or severe obesity have unique challenges to reducing …,"machine learning, artificial intelligence",transportation
"Health execs say AI boosts patient outreach, but investment lags",2025-12-05T06:00:00Z,Techtarget.com,https://www.techtarget.com/patientengagement/news/366635733/Health-execs-say-AI-boosts-patient-outreach-but-investment-lags,"Despite nearly all healthcare executives saying AI can enhance patient outreach, adoption of tools to automate communication falls short.",machine learning,transportation
"Meesho IPO: Why Valmo, the asset-light logistics play, is key to future profitability",2025-12-04T11:30:01Z,Livemint,https://www.livemint.com/companies/meesho-valmo-logistics-costs-ipo-11764835519161.html,"Meesho’s e-commerce empire hinged on unpredictable deliveries. Enter Valmo: the logistics layer that slashed costs, transformed rural fulfilment, and became the unexpected backbone of its public market strategy. What’s ahead?","machine learning, artificial intelligence","transportation, infrastructure"
"MLOps Market Set for Explosive Growth to USD 29.6 Billion by 2032, Driven by Integration of ML Workflows with DevOps Practices | Research by SNS Insider",2025-12-03T14:45:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/03/3199025/0/en/MLOps-Market-Set-for-Explosive-Growth-to-USD-29-6-Billion-by-2032-Driven-by-Integration-of-ML-Workflows-with-DevOps-Practices-Research-by-SNS-Insider.html,"MLOps Market Size, Share, & Segmentation By Component, Deployment Mode, Organization Size, End-Use Vertical, and Regions and Global Forecast 2024-2032......","machine learning, artificial intelligence","transportation, infrastructure"
"ZenaTech Strengthens Drone as a Service Capabilities for Government and Aviation Markets Closing Acquisition of Smith Surveying Group in Jacksonville, Fla.",2025-12-02T13:15:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/02/3197912/0/en/ZenaTech-Strengthens-Drone-as-a-Service-Capabilities-for-Government-and-Aviation-Markets-Closing-Acquisition-of-Smith-Surveying-Group-in-Jacksonville-Fla.html,"VANCOUVER, British Columbia, Dec. 02, 2025 (GLOBE NEWSWIRE) -- ZenaTech, Inc. (Nasdaq: ZENA) (FSE: 49Q) (BMV: ZENA) (""ZenaTech""), a technology business solution provider specializing in AI (Artificial Intelligence) drone, Drone as a Service (DaaS), enterprise…","machine learning, artificial intelligence, automation","transportation, construction, infrastructure"
TransCore Secures First Tolling Contract in Australia for Sydney’s New Western Harbour Tunnel,2025-12-02T13:01:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/02/3197891/0/en/TransCore-Secures-First-Tolling-Contract-in-Australia-for-Sydney-s-New-Western-Harbour-Tunnel.html,"TransCore wins its first Australian tolling contract to deliver a video-only, MLFF tolling system for Sydney’s new Western Harbour Tunnel.......",machine learning,"transportation, bridge, infrastructure, construction, tunnel"
Carro officially unveils new flagship store spanning 3 floors in Hong Kong,2025-12-02T07:39:36Z,Antaranews.com,https://en.antaranews.com/news/394641/carro-officially-unveils-new-flagship-store-spanning-3-floors-in-hong-kong,"Carro, Asia Pacific&#39;s largest and fastest-growing online used car platform, has unveiled its latest flagship space at BMW House in Hong Kong.


Carro ...",machine learning,transportation
AI Becomes the Operating Backbone of the Power Sector,2025-12-02T01:00:00Z,OilPrice.com,https://oilprice.com/Energy/Energy-General/AI-Becomes-the-Operating-Backbone-of-the-Power-Sector.html,"Artificial Intelligence has emerged as one of the biggest secular megatrends of our time. AI is powering the fourth industrial revolution and is increasingly being viewed as a key strategy for mastering some of the greatest challenges of our time, including c…","machine learning, artificial intelligence",transportation
AI Becomes the Operating Backbone of the Power Sector,2025-12-02T01:00:00Z,Yahoo Entertainment,https://finance.yahoo.com/news/ai-becomes-operating-backbone-power-010000452.html,"AI is transforming the entire energy value chain, from optimizing oil and gas exploration and drilling to improving renewable energy forecasting, grid...","machine learning, artificial intelligence",transportation
DDGWizard: Integration of feature calculation resources for analysis and prediction of changes in protein thermostability upon point mutations,2025-12-01T14:00:00Z,Plos.org,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1013783,"Author summary A protein’s ability to maintain its structure under high temperatures, known as thermostability, is critical for many industrial and therapeutic applications and might be affected by genetic mutations. To address the challenge, we built a robus…","neural networks, machine learning","structural, construction, bridge, transportation"
Rail Vision Enters the Quantum Transportation Market with Strategic Acquisition Agreement,2025-12-01T13:19:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/01/3196987/0/en/Rail-Vision-Enters-the-Quantum-Transportation-Market-with-Strategic-Acquisition-Agreement.html,"Ra’anana, Israel, Dec. 01, 2025 (GLOBE NEWSWIRE) -- Rail Vision Ltd. (Nasdaq: RVSN) (“Rail Vision” or the “Company”), an early commercialization stage technology company seeking to revolutionize railway safety and the data-related market, today announced the …","machine learning, artificial intelligence",transportation
Frontline AI: The deskless AI transformation is next,2025-12-01T12:44:25Z,Verdict,https://www.verdict.co.uk/frontline-ai-the-deskless-ai-transformation-is-next/,High-profile deep tech companies like Anthropic and Boston Dynamics are looking to scale their businesses within the industrial field with strategic...,"robotics, automation","transportation, bridge, infrastructure"
South Korea Sports Marketing Intelligence Tools Market: Signals Indicating New Phase of Industry Evolution,2025-11-30T11:30:20Z,Linkedin.com,https://www.linkedin.com/pulse/south-korea-sports-marketing-intelligence-tools-55gve," Download Sample  Get Special Discount Global South Korea Sports Marketing Intelligence Tools Market Size, Strategic Opportunities & Forecast (2026-2033)Market size (2024): 2.8 billion · Forecast (2033): 7.","machine learning, artificial intelligence, automation",infrastructure
weeklyOSM: weeklyOSM 801,2025-11-30T11:21:31Z,Weeklyosm.eu,https://weeklyosm.eu/archives/18306,20/11/2025-26/11/2025 [1] Map of college cats of Oxford. Simpkin IV in the Hertford College. | © Oxford Clarion | Map data © OpenStreetMap Contributors. Community Adrian Shobrooke shared sev…,machine learning,transportation
"North America Automated Machine Learning Market Report 2025-2033 by Offering, Enterprise Size, Deployment Mode, Application, End Use, Countries and Company Analysis",2025-11-28T09:03:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/11/28/3196050/28124/en/North-America-Automated-Machine-Learning-Market-Report-2025-2033-by-Offering-Enterprise-Size-Deployment-Mode-Application-End-Use-Countries-and-Company-Analysis.html,"The North America Automated Machine Learning (AutoML) Market is projected to grow from US$ 1.02 billion in 2024 to US$ 13 billion by 2033, with a CAGR of 32.66%. Key growth drivers include rising demand for AI-driven solutions, a shortage of skilled data scie…","machine learning, artificial intelligence, automation","transportation, infrastructure"
"Uber CEO Dara Khosrowshahi Says The App Will Offer High-Paying AI Gigs To Drivers And PhDs, Calling It 'A Platform For Work'",2025-11-27T21:01:45Z,Yahoo Entertainment,https://finance.yahoo.com/news/uber-ceo-dara-khosrowshahi-says-210145215.html,Uber Technologies Inc. (NYSE:UBER) is turning its app into more than a ride or delivery tool — it's becoming a gateway to high-paying AI jobs. Uber CEO Dara ...,"artificial intelligence, automation","transportation, bridge"
"Artificial Intelligence of Things (AIoT) Market Trends & Investment Opportunities 2025-2034, Featuring Strategic Analysis of Google, IBM, Microsoft, Oracle, AWS and More",2025-11-27T14:50:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/11/27/3195755/28124/en/Artificial-Intelligence-of-Things-AIoT-Market-Trends-Investment-Opportunities-2025-2034-Featuring-Strategic-Analysis-of-Google-IBM-Microsoft-Oracle-AWS-and-More.html,"As AIoT evolves, solutions emphasize adaptability, security, and cost-efficiency to support global digital transformation initiatives As AIoT evolves, solutions emphasize adaptability, security, and cost-efficiency to support global digital transformation ini…","computer vision, machine learning, artificial intelligence, automation","transportation, infrastructure"
Google to Invest $40B in Texas,2025-11-27T13:00:00Z,Activistpost.com,https://www.activistpost.com/google-to-invest-40b-in-texas/,"Texas is a rising star amid the national capital flight to the south. Alphabet’s Google announced plans to invest $40 billion into two new data centers in Armstrong County and Haskell County. While Google has operated in Texas for over 15 years, the news reaf…","machine learning, artificial intelligence","transportation, infrastructure"
"Plastic Processing Machinery Market Size, Share & Trends Analysis Report 2026- 2035",2025-11-26T16:51:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/11/26/3195276/0/en/Plastic-Processing-Machinery-Market-Size-Share-Trends-Analysis-Report-2026-2035.html,"According to Towards Chemical and Materials Consulting, the global Plastic Processing Machinery market size is calculated at USD 26.28 billion in 2025 and is expected to be worth around USD 41.40 billion by 2035, growing at a compound annual growth rate (CAGR…","robotics, machine learning, automation","structural, construction, transportation, infrastructure"
"Nvidia’s Q3 earnings call says the AI boom is the future. Here’s how it could reshape your money, job and life",2025-11-26T11:55:00Z,Yahoo Entertainment,https://finance.yahoo.com/news/nvidia-q3-earnings-call-says-115500120.html,"The AI bubble isn’t bursting, it’s breaking ground.","generative AI, machine learning, automation","transportation, infrastructure"
Systematic transformation of urban cold chain networks: From cross-regional dependencies to sustainable local excellence,2025-11-25T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0336993,"Urban agglomerations in developing regions face cascading inefficiencies in cold chain logistics, driven by structural dependencies on cross-regional distribution that generate excessive costs, carbon emissions, and quality deterioration. This study develops …",machine learning,"transportation, bridge, infrastructure, structural, construction"
Future Tech 2030: 12 Upcoming Innovations and Tech Predictions That Will Transform Our Lives,2025-11-25T12:28:29Z,International Business Times,https://www.ibtimes.com/future-tech-2030-12-upcoming-innovations-tech-predictions-that-will-transform-our-lives-3791156,"Future tech 2030 will reshape daily life with AI, quantum computing, autonomous vehicles, and more. Stay ahead with top tech predictions and upcoming innovations.","machine learning, robotics, artificial intelligence, automation","transportation, construction"
Future Technologies Selected for Missile Defense Agency SHIELD IDIQ Contract,2025-12-23T12:34:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/23/3209810/0/en/Future-Technologies-Selected-for-Missile-Defense-Agency-SHIELD-IDIQ-Contract.html,"Future Technologies wins MDA SHIELD IDIQ contract, advancing U.S. missile defense and delivering next-gen private 5G and edge connectivity solutions....","computer vision, robotics, automation","transportation, infrastructure"
25 Reasons to Buy Joby Aviation Stock for 2026,2025-12-21T14:00:02Z,Barchart.com,https://www.barchart.com/story/news/36734606/25-reasons-to-buy-joby-aviation-stock-for-2026,"With the Metropolis vertiport deal in place, JOBY is quietly shaping up as a stock investors may want to pick up early.",computer vision,"transportation, infrastructure"
